Grade Sort Nbr,Enrollment Cnt,% Grades Receivedof Enrollment,Letter Grd Cnt,Course Control Nbr,Instructor Name,Average Grade,Course Subject Short Nm,Course Number,Section Nbr,Grade Subtype Desc,Grade Type Desc,Grade Nm,Course Title Nm
13,1,,,05262,Anna Leong; Margaret Rhee,0,Asian American Studies,R2A,002,F,Letter Grade,F,Reading&Composition
13,3,,,05912,Alexei Filippenko,0,Astronomy,C10,001,F,Letter Grade,F,General Astronomy
13,1,,,06017,Marc Davis,0,Astronomy,C161,001,F,Letter Grade,F,Rela Astro & Cosmo
13,13,,,07303,Gary Firestone; Jennifer Doudna; Michael Meighan; Nipam Patel,0,Biology,1A,001,F,Letter Grade,F,General Biology Lec
13,9,,,07405,Michael Meighan,0,Biology,1AL,001,F,Letter Grade,F,General Biology Lab
13,15,,,07498,Alan Shabel; George Roderick; Lewis Feldman; Mike Moser,0,Biology,1B,001,F,Letter Grade,F,General Biology
13,1,,,07750,Daniel Zilberman; Michael Shapira,0,Biology,11,001,F,Letter Grade,F,Intr Sci Living Org
13,1,,,07909,Jann Ronis,0,Buddhist Studies,C114,001,F,Letter Grade,F,Tibetan Buddhism
13,1,,,07912,Jacob Dalton,0,Buddhist Studies,C135,001,F,Letter Grade,F,Tantric Traditions
13,1,,,10253,Dara Hellman,0,Celtic Studies,R1A,001,F,Letter Grade,F,Voices/Celtic World
13,1,,,10286,Annalee Rejhon,0,Celtic Studies,119A,001,F,Letter Grade,F,Welsh Lit Of Ma
13,1,,,10289,Daniel Melia,0,Celtic Studies,128,001,F,Letter Grade,F,Med Celtic Culture
13,1,,,13215,Alex Saragoza; Alma Granado,0,Chicano Studies,R1B,002,F,Letter Grade,F,Reading & Comp
13,1,,,13362,Alex Saragoza,0,Chicano Studies,159,001,F,Letter Grade,F,Mexican Immigration
13,1,,,13368,Blas Guerrero,0,Chicano Studies,172,001,F,Letter Grade,F,Chicano & Educ Syst
13,1,,,13377,Carlos Munoz,0,Chicano Studies,180,001,F,Letter Grade,F,Topics In Chic Stud
13,3,,,14703,Dylan Sailor,0,Classics,10B,001,F,Letter Grade,F,Intro Roman Civ
13,1,,,14724,J. Pena,0,Classics,17B,001,F,Letter Grade,F,Elem Roman Arch
13,2,,,14739,Anthony Bulloch,0,Classics,28,001,F,Letter Grade,F,Classic Myths
13,1,,,15206,Joel Street; Kathleen Mccarthy,0,Greek,10,001,F,Letter Grade,F,Intens Elem Greek
13,1,,,15603,Justin Boner; Kathleen Mccarthy,0,Latin,1,001,F,Letter Grade,F,Elementary Latin
13,1,,,15612,Anna Pisarello; Kathleen Mccarthy,0,Latin,1,004,F,Letter Grade,F,Elementary Latin
13,1,,,15645,Dylan Sailor,0,Latin,122,001,F,Letter Grade,F,Post-Augustan Prose
13,2,,,16003,Srinivas Narayanan,0,Cognitive Science,1,001,F,Letter Grade,F,Intro To Cogsci
13,1,,,16060,George Lakoff,0,Cognitive Science,C101,001,F,Letter Grade,F,Mind And Language
13,1,,,16111,Geoffrey Nunberg; Paul Duguid,0,Cognitive Science,C103,001,F,Letter Grade,F,History Of Info
13,2,,,16114,David Whitney,0,Cognitive Science,C126,001,F,Letter Grade,F,Perception
13,1,,,16162,Thomas Griffiths,0,Cognitive Science,C131,001,F,Letter Grade,F,Comp Models Of Cog
13,2,,,16412,Caroline Cole,0,College Writing Programs,R1A,001,F,Letter Grade,F,College Writing 1a
13,1,,,16460,Stephanie Bobo,0,College Writing Programs,R1A,017,F,Letter Grade,F,College Writing 1a
13,1,,,16550,Teri Crisp,0,College Writing Programs,R4B,012,F,Letter Grade,F,"Read,Comp,Research"
13,1,,,17206,Jordan Greenwald; Marianne Kaletzky; Michael Lucey,0,Comparative Literature,R1A,002,F,Letter Grade,F,Engl Comp World Lit
13,2,,,17212,Layla Forrest-White; Mary Renolds; Michael Lucey,0,Comparative Literature,R1A,004,F,Letter Grade,F,Engl Comp World Lit
13,1,,,17224,Diana Thow; Gregory Bonetti; Michael Lucey,0,Comparative Literature,R1B,002,F,Letter Grade,F,Engl Comp World Lit
13,1,,,17230,Michael Lucey; Sydney Cochran,0,Comparative Literature,R1B,004,F,Letter Grade,F,Engl Comp World Lit
13,1,,,17239,Juan Caballero; Michael Lucey,0,Comparative Literature,R1B,007,F,Letter Grade,F,Engl Comp World Lit
13,1,,,17248,Bonnie Ruberg; Michael Lucey,0,Comparative Literature,R1B,010,F,Letter Grade,F,Engl Comp World Lit
13,1,,,17254,Katrina Dodson; Michael Lucey,0,Comparative Literature,R1B,012,F,Letter Grade,F,Engl Comp World Lit
13,1,,,17278,Jessie Hock; Michael Lucey,0,Comparative Literature,R1B,021,F,Letter Grade,F,Engl Comp World Lit
13,1,,,17353,Sophie Volpp,0,Comparative Literature,190,001,F,Letter Grade,F,Senior Seminar
13,2,,,18606,Gillian Hart,0,Development Studies,C100,001,F,Letter Grade,F,His Dev/Underdev
13,1,,,19003,William Dietrich,0,Earth & Planetary Science,3,001,F,Letter Grade,F,Water Planet
13,1,,,19012,Chi Wang,0,Earth & Planetary Science,50,001,F,Letter Grade,F,The Planet Earth
13,1,,,19036,Paul Renne,0,Earth & Planetary Science,100B,001,F,Letter Grade,F,Gen/Interp Of Rocks
13,1,,,20756,Robert Ashmore,0,Chinese,136,001,F,Letter Grade,F,Medieval Prose
13,1,,,20759,Andrew Jones,0,Chinese,153,001,F,Letter Grade,F,Reading Taiwan
13,1,,,21006,Brendan Morley; Maki Takata; Michael Craig; Wakae Kambara,0,Japanese,1B,002,F,Letter Grade,F,Elementary Japanese
13,1,,,21012,Marianne Tarcov; Noriko Knickerbocker; Wakae Kambara,0,Japanese,1B,004,F,Letter Grade,F,Elementary Japanese
13,1,,,21027,Christopher Gregory; Maki Takata; Michael Craig; Wakae Kambara,0,Japanese,1B,009,F,Letter Grade,F,Elementary Japanese
13,3,,,21033,Patrick Noonan,0,Japanese,7B,001,F,Letter Grade,F,Intro Japan Lit
13,1,,,21066,Yasuko Baker; Yuriko Caltabiano,0,Japanese,10B,005,F,Letter Grade,F,Interm Japanese
13,1,,,21102,Chika Shibahara; Kayoko Imagawa; Maki Takata,0,Japanese,100B,004,F,Letter Grade,F,Advanced Japanese
13,1,,,21903,Seung-Eun Chang; Tae Hyun Kim,0,Korean,1B,001,F,Letter Grade,F,Elementary Korean
13,1,,,21975,Jinsoo An,0,Korean,186,001,F,Letter Grade,F,Intro Korean Cinema
13,7,,,22303,Enrico Moretti,0,Economics,1,001,F,Letter Grade,F,Intro To Economics
13,1,,,22378,Joseph Lough,0,Economics,2,001,F,Letter Grade,F,Intro Econ-Lecture
13,6,,,22411,Calanit Kamala,0,Economics,100A,001,F,Letter Grade,F,Micro Analysis
13,5,,,22450,Steven Wood,0,Economics,100B,001,F,Letter Grade,F,Macro Analysis
13,1,,,22495,Konrad Menzel,0,Economics,101A,001,F,Letter Grade,F,Econ Theory--Micro
13,1,,,22516,Ayala Arad,0,Economics,104,001,F,Letter Grade,F,Adv Micro Theory
13,2,,,22525,Joseph Lough,0,Economics,105,001,F,Letter Grade,F,Hist Econ Thought
13,1,,,22588,Emmanuel Saez,0,Economics,131,001,F,Letter Grade,F,Public Economics
13,3,,,22603,Christina Romer; David Romer,0,Economics,134,001,F,Letter Grade,F,Macro Econ Policy
13,1,,,22629,Raymond Hawkins,0,Economics,136,001,F,Letter Grade,F,Financial Economics
13,9,,,22630,Bart Hobijn,0,Economics,140,001,F,Letter Grade,F,Econometrics
13,1,,,22672,Michael Reich,0,Economics,151,001,F,Letter Grade,F,Labor Economics
13,3,,,22684,David Roland-Holst,0,Economics,162,001,F,Letter Grade,F,Chinese Economy
13,2,,,22702,Edward Miguel,0,Economics,174,001,F,Letter Grade,F,Poverty Impact Eval
13,1,,,22714,Ronald Lee,0,Economics,C175,001,F,Letter Grade,F,Econ Demography
13,4,,,22726,David Roland-Holst,0,Economics,C181,001,F,Letter Grade,F,International Trade
13,1,,,22747,Barry Eichengreen,0,Economics,191,001,F,Letter Grade,F,Topic Econ Research
13,1,,,22963,Benjamin Hermalin; Haluk Ergin,0,Economics,201B,001,F,Letter Grade,F,Economic Theory
13,1,,,27856,Adrian Acu; David Landreth,0,English,R1A,002,F,Letter Grade,F,Reading And Comp
13,2,,,27862,David Landreth; Margaret Kolb,0,English,R1A,004,F,Letter Grade,F,Reading And Comp
13,1,,,27877,Chad Crosson; David Landreth,0,English,R1A,009,F,Letter Grade,F,Reading And Comp
13,1,,,27883,Carmen Castillo; David Landreth,0,English,R1A,011,F,Letter Grade,F,Reading And Comp
13,1,,,27913,Charles Creasy; David Landreth,0,English,R1B,010,F,Letter Grade,F,Reading And Comp
13,1,,,27916,David Landreth; Serena Le,0,English,R1B,011,F,Letter Grade,F,Reading And Comp
13,2,,,27955,Alan Nelson,0,English,45A,001,F,Letter Grade,F,Lit In English
13,1,,,27964,Oliver Arnold,0,English,45A,002,F,Letter Grade,F,Lit In English
13,1,,,28012,Catherine Flynn,0,English,45C,002,F,Letter Grade,F,Lit In English
13,2,,,28123,Jeffrey Knapp,0,English,117S,001,F,Letter Grade,F,Shakespeare
13,2,,,28132,Janet Sorensen,0,English,120,001,F,Letter Grade,F,Lit Later 18th Cent
13,2,,,28147,Charles Altieri,0,English,127,001,F,Letter Grade,F,Modern Poetry
13,3,,,28150,Donald Mcquade,0,English,130B,001,F,Letter Grade,F,Amer Lit: 1800-1865
13,1,,,28210,D Miller,0,English,173,001,F,Letter Grade,F,Lang/Lit Of Films
13,1,,,28216,Georgina Kleege,0,English,180A,001,F,Letter Grade,F,Autobiography
13,1,,,28225,Joseph Ring,0,English,180R,001,F,Letter Grade,F,Romance
13,1,,,28267,George Starr,0,English,190,015,F,Letter Grade,F,Research Seminar
13,1,,,28447,Oliver Arnold,0,English,217,001,F,Letter Grade,F,Shakespeare
13,1,,,31003,Enrique Lima,0,Ethnic Studies,11AC,001,F,Letter Grade,F,Theories/Concepts
13,1,,,31021,Victoria Robinson,0,Ethnic Studies,21AC,001,F,Letter Grade,F,Comp Surv Ethnic Gr
13,4,,,31159,Enrique Lima,0,Ethnic Studies,101B,001,F,Letter Grade,F,Humanities Methods
13,1,,,31180,Thomas Fleming,0,Ethnic Studies,144AC,001,F,Letter Grade,F,Racism And U.S. Law
13,1,,,31195,Robert Allen,0,Ethnic Studies,190,001,F,Letter Grade,F,Adv Sem In Eth Std
13,1,,,31201,Alex Saragoza,0,Ethnic Studies,190AC,001,F,Letter Grade,F,Adv Sem In Eth Std
13,1,,,31632,Mark Sandberg,0,Film,25A,001,F,Letter Grade,F,History Of Film
13,2,,,31645,Marilyn Fabe,0,Film,50,001,F,Letter Grade,F,Film Intr:Nonmajors
13,2,,,31672,Mary Ann Doane,0,Film,108,001,F,Letter Grade,F,Film Genre
13,1,,,31678,Russell Merritt,0,Film,108,002,F,Letter Grade,F,Film Genre
13,1,,,31687,Linda Williams,0,Film,128,001,F,Letter Grade,F,Documentary
13,1,,,31702,Eileen Jones,0,Film,140,002,F,Letter Grade,F,Spec Topics: Film
13,2,,,31726,Gavriel Moses,0,Film,151,003,F,Letter Grade,F,Auteur Theory
13,2,,,31894,Kristen Whissel; Rielle Navitski; Robert Alford,0,Film,R1B,005,F,Letter Grade,F,Writing-Film Focus
13,1,,,32218,Leslie Martin; Seda Chavdarian,0,French,1,006,F,Letter Grade,F,Elementary French
13,1,,,32239,Debarati Sanyal; Olivia Yoshioka-Maxwell,0,French,R1B,002,F,Letter Grade,F,Eng Com With Fr Lit
13,1,,,32242,Debarati Sanyal; Maya Smith,0,French,R1B,003,F,Letter Grade,F,Eng Com With Fr Lit
13,1,,,32254,Michael Arrigo; Seda Chavdarian,0,French,2,003,F,Letter Grade,F,Elementary French
13,1,,,32257,Marion Phillips; Seda Chavdarian,0,French,2,004,F,Letter Grade,F,Elementary French
13,2,,,32305,Desiree Pries; Jessica Singer,0,French,4,004,F,Letter Grade,F,Adv Int French
13,1,,,32915,Ayse Agis,0,Gender & Womens Studies,14,001,F,Letter Grade,F,Gen Sex Rac Glo Pol
13,1,,,34809,Jacqueline Asher,0,LGBT Studies,C147B,001,F,Letter Grade,F,Sexuality Culture
13,1,,,36203,Jennifer Devine; Kurt Cuffey,0,Geography,4,001,F,Letter Grade,F,Wrld Cultures Envts
13,2,,,36224,Kurt Cuffey; Lindsey Dillon,0,Geography,50AC,001,F,Letter Grade,F,California
13,1,,,36260,Anthony Byrne,0,Geography,109,001,F,Letter Grade,F,Prehistoric Agricul
13,3,,,36263,Gillian Hart,0,Geography,C112,001,F,Letter Grade,F,His Dev/Underdev
13,3,,,36290,Nathan Sayre,0,Geography,130,001,F,Letter Grade,F,Food Environment
13,1,,,36293,Kurt Cuffey,0,Geography,140A,001,F,Letter Grade,F,Physical Landscape
13,2,,,36296,John Chiang,0,Geography,142,001,F,Letter Grade,F,Climate Dynamics
13,1,,,36299,Robert Rhew,0,Geography,143,001,F,Letter Grade,F,Global Biogeochem
13,3,,,36320,You-Tien Hsing,0,Geography,164,001,F,Letter Grade,F,Geog Of China
13,3,,,36328,Scott Loarie,0,Geography,171,002,F,Letter Grade,F,Special Topics Phys
13,1,,,37248,Christopher Little; Karen Feldman,0,German,R5B,002,F,Letter Grade,F,Reading And Comp
13,1,,,37320,Linda Von Hoene,0,German,160B,001,F,Letter Grade,F,Facism/Propaganda
13,1,,,38003,Inez Hollander Lake,0,Dutch,1,001,F,Letter Grade,F,Elem Dutch
13,2,,,38321,Khalid Kadir,0,Global Poverty & Practice,105,003,F,Letter Grade,F,Global Practice
13,1,,,39039,Maureen Miller,0,History,4B,001,F,Letter Grade,F,Medieval Europe
13,1,,,39060,Thomas Laqueur,0,History,5,001,F,Letter Grade,F,Modern Europe
13,4,,,39096,Robin Einhorn,0,History,7B,001,F,Letter Grade,F,The Us Civ War Pres
13,1,,,39183,Louis Segal,0,History,8B,001,F,Letter Grade,F,Modern Latin Amer
13,1,,,39312,Gregory Smay; Maureen Miller,0,History,101,002,F,Letter Grade,F,"Research, Writing"
13,1,,,39321,James Vernon,0,History,101,005,F,Letter Grade,F,"Research, Writing"
13,1,,,39405,Daniel Melleno; Maureen Miller,0,History,103B,002,F,Letter Grade,F,Proseminar:  Europe
13,1,,,39492,Douglas O'Reagan; Maureen Miller,0,History,103S,002,F,Letter Grade,F,Proseminar: Hist Sc
13,2,,,39546,Nicolas Tackett,0,History,116B,001,F,Letter Grade,F,China: Tang & Song
13,3,,,39579,Mackenzie Moore,0,History,124B,001,F,Letter Grade,F,U.S. Wwii-Vietnam
13,3,,,39585,Robert Chester,0,History,127AC,001,F,Letter Grade,F,California
13,3,,,39588,Jane Cho,0,History,131B,001,F,Letter Grade,F,Us Social Fr Civwar
13,1,,,39603,Lisa Cardyn,0,History,C139C,001,F,Letter Grade,F,Us Social Movements
13,1,,,39636,Jan Devries,0,History,159A,001,F,Letter Grade,F,Eur Econ 1000-1750
13,2,,,39651,Mark Sawchuk,0,History,162B,001,F,Letter Grade,F,Eur Diplo From 1914
13,1,,,39678,Thomas Dandelet,0,History,169A,001,F,Letter Grade,F,Italy 1350-1800
13,1,,,39711,Massimo Mazzotti,0,History,182A,001,F,Letter Grade,F,Technology/Society
13,2,,,39720,Susanna Elm,0,History,185A,001,F,Letter Grade,F,Xianity To 1250
13,1,,,39843,Robin Einhorn,0,History,280D,001,F,Letter Grade,F,Adv Studies-U.S.
13,1,,,39948,Brian Delay,0,History,285D,003,F,Letter Grade,F,Res Sem--U.S.
13,1,,,42033,Roy Caldwell,0,Integrative Biology,31,001,F,Letter Grade,F,Ecol/Evol Anml Behv
13,1,,,42141,Dean Kelch,0,Integrative Biology,102LF,001,F,Letter Grade,F,Intro Cal Plt Life
13,8,,,42189,Daniela Kaufer; Steven Lehman,0,Integrative Biology,132,001,F,Letter Grade,F,Surv Human Physiol
13,1,,,42281,Lance Kriegsfeld,0,Integrative Biology,C143B,001,F,Letter Grade,F,Hormones & Behavior
13,1,,,42303,Donald Weston,0,Integrative Biology,152,001,F,Letter Grade,F,Environ Toxicology
13,1,,,42312,Montgomery Slatkin; Rasmus Nielsen,0,Integrative Biology,161,001,F,Letter Grade,F,Evolution Genetics
13,2,,,42375,Timothy White,0,Integrative Biology,C185L,001,F,Letter Grade,F,Human Paleontology
13,1,,,45503,Earl Klee,0,Interdisciplinary Studies,61,001,F,Letter Grade,F,Moral Reasoning
13,3,,,45509,Rakesh Bhandari,0,Interdisciplinary Studies,100A,001,F,Letter Grade,F,Soc Thry Cult Anlys
13,7,,,45515,Renate Holub,0,Interdisciplinary Studies,100D,001,F,Letter Grade,F,Technol & Society
13,4,,,45518,Gary Wren,0,Interdisciplinary Studies,100H,001,F,Letter Grade,F,Media & Intntl Rel
13,1,,,45527,Renate Holub,0,Interdisciplinary Studies,190,002,F,Letter Grade,F,Senior Thesis
13,1,,,45530,Earl Klee,0,Interdisciplinary Studies,190,003,F,Letter Grade,F,Senior Thesis
13,2,,,46403,Joseph Bohling,0,International & Area Stds,45,001,F,Letter Grade,F,Survy World History
13,1,,,46445,Calanit Kamala,0,International & Area Stds,107,001,F,Letter Grade,F,Inter Macro Theory
13,1,,,46484,Genevieve Gonzales,0,International & Area Stds,155AC,001,F,Letter Grade,F,Educational Justice
13,1,,,46951,Albert Ascoli; Brandon Schneider,0,Italian Studies,R5B,002,F,Letter Grade,F,Reading & Comp
13,2,,,51824,Whendee Silver,0,Letters & Science,C30V,001,F,Letter Grade,F,Environ Issues
13,2,,,51847,Kathleen Moran,0,Letters & Science,C40T,001,F,Letter Grade,F,Intro As:Hollywood
13,1,,,51947,Carlos Bustamante,0,Letters & Science,C70V,001,F,Letter Grade,F,Descriptive Intro
13,4,,,51992,Kevin Padian; Ronald Hendel,0,Letters & Science,121,001,F,Letter Grade,F,Origina Sci Relig
13,1,,,52022,John Phillips,0,Letters & Science,160B,001,F,Letter Grade,F,Philos & Values
13,2,,,52230,Eve Sweetser,0,Linguistics,40,001,F,Letter Grade,F,Lang Of Advertising
13,1,,,52239,Gladys Wilkerson,0,Linguistics,55AC,001,F,Letter Grade,F,American Languages
13,3,,,52269,Line Mikkelsen,0,Linguistics,100,001,F,Letter Grade,F,Intro Ling Sci
13,1,,,52329,Keith Johnson,0,Linguistics,113,001,F,Letter Grade,F,Experimen Phonetics
13,1,,,52353,Peter Jenks,0,Linguistics,120,001,F,Letter Grade,F,Intro Syn & Sem
13,14,,,53503,Slobodan Simic,0,Mathematics,1A,001,F,Letter Grade,F,Calculus
13,13,,,53536,Nicolai Reshetikhin,0,Mathematics,1B,001,F,Letter Grade,F,Calculus
13,6,,,53575,Mina Aganagic,0,Mathematics,1B,002,F,Letter Grade,F,Calculus
13,12,,,53614,Francis Christ,0,Mathematics,1B,003,F,Letter Grade,F,Calculus
13,13,,,53686,Leo Harrington,0,Mathematics,16A,001,F,Letter Grade,F,Anal Geo & Calculus
13,7,,,53734,James Demmel,0,Mathematics,16B,001,F,Letter Grade,F,Anal Geo & Calculus
13,11,,,53782,John Lott,0,Mathematics,16B,002,F,Letter Grade,F,Anal Geo & Calculus
13,4,,,53836,Alex Kruckman; Ole Hald,0,Mathematics,32,001,F,Letter Grade,F,Precalculus
13,2,,,53845,Zvezdelina Stankova,0,Mathematics,49,001,F,Letter Grade,F,Supp Lower Div Math
13,18,,,53866,James Sethian,0,Mathematics,53,001,F,Letter Grade,F,Multivar Calculus
13,13,,,53905,Daniel Fitzpatrick,0,Mathematics,53,002,F,Letter Grade,F,Multivar Calculus
13,23,,,53950,Zvezdelina Stankova,0,Mathematics,54,001,F,Letter Grade,F,Lin Alg & Diff Eqns
13,15,,,53998,Constantin Teleman,0,Mathematics,54,002,F,Letter Grade,F,Lin Alg & Diff Eqns
13,8,,,54046,Kenneth Ribet,0,Mathematics,55,001,F,Letter Grade,F,Discrete Math
13,3,,,54136,Paul Smith,0,Mathematics,104,001,F,Letter Grade,F,Intro To Analysis
13,1,,,54139,Michael Klass,0,Mathematics,104,002,F,Letter Grade,F,Intro To Analysis
13,2,,,54145,Luke Oeding,0,Mathematics,104,004,F,Letter Grade,F,Intro To Analysis
13,3,,,54147,Ilya Zakharevich,0,Mathematics,104,005,F,Letter Grade,F,Intro To Analysis
13,10,,,54151,Benoit Dherin,0,Mathematics,110,001,F,Letter Grade,F,Linear Algebra
13,1,,,54181,Noah Giansiracusa,0,Mathematics,113,001,F,Letter Grade,F,Abstract Algebra
13,2,,,54184,Luke Oeding,0,Mathematics,113,002,F,Letter Grade,F,Abstract Algebra
13,2,,,54187,Nathan Ilten,0,Mathematics,113,003,F,Letter Grade,F,Abstract Algebra
13,1,,,54195,Alexander Givental,0,Mathematics,113,006,F,Letter Grade,F,Abstract Algebra
13,1,,,54196,Max Glick,0,Mathematics,H113,001,F,Letter Grade,F,Hnrs Intro Abst Alg
13,1,,,54202,Richard Borcherds,0,Mathematics,121B,001,F,Letter Grade,F,Math Tool Phys Sci
13,1,,,54205,Benoit Dherin,0,Mathematics,123,001,F,Letter Grade,F,Ord Diff Equations
13,14,,,54208,Alexandre Chorin,0,Mathematics,128A,001,F,Letter Grade,F,Numerical Analysis
13,3,,,54241,Ilya Zakharevich,0,Mathematics,130,001,F,Letter Grade,F,Classical Geometrie
13,3,,,54247,Katherine Poirier,0,Mathematics,142,001,F,Letter Grade,F,Elem Alg Topology
13,1,,,54277,Matthew Gill,0,Mathematics,185,003,F,Letter Grade,F,Complex Analysis
13,3,,,54279,Dan-Virgil Voiculescu,0,Mathematics,185,004,F,Letter Grade,F,Complex Analysis
13,1,,,54430,Maciej Zworski,0,Mathematics,222B,001,F,Letter Grade,F,Part Diff Equations
13,4,,,56706,Josh Jackson,0,Media Studies,101,001,F,Letter Grade,F,Visual Comm
13,1,,,56739,Thomas Goldstein,0,Media Studies,C103,001,F,Letter Grade,F,Understand Journ
13,3,,,56742,William Turner,0,Media Studies,104A,001,F,Letter Grade,F,Freedom Spech Press
13,2,,,56754,Jean Retzinger,0,Media Studies,160,001,F,Letter Grade,F,International Media
13,4,,,57103,Jeffrey Erts; Jonathan Negin; Matthew Sparks,0,Military Affairs,1,001,F,Letter Grade,F,Mil Phys Fit & Nutr
13,3,,,57206,Alexander Simpson; Mack-Jan Spencer; Mariko Boone,0,Aerospace Studies,1B,001,F,Letter Grade,F,Found Us Air Force
13,2,,,57306,Jeffrey Erts; Jonathan Negin; Matthew Sparks,0,Military Science,3,001,F,Letter Grade,F,Intro To Tact Lead
13,2,,,57503,John Matsui,0,Molecular & Cell Biology,15,001,F,Letter Grade,F,Current Topics
13,4,,,57539,P Beatty,0,Molecular & Cell Biology,50,001,F,Letter Grade,F,Immunity Disease
13,11,,,57560,David Presti,0,Molecular & Cell Biology,61,001,F,Letter Grade,F,"Brain, Mind & Behav"
13,3,,,58016,Bryan Krantz; Jamie Doudna Cate; Teresa Head-Gordon,0,Molecular & Cell Biology,C100A,001,F,Letter Grade,F,Biophysical Chem
13,2,,,58055,David Savage; Mark Alper,0,Molecular & Cell Biology,100B,001,F,Letter Grade,F,"Path, Mech, & Regul"
13,5,,,58070,Markus Pauly; Michael Botchan; Richard Calendar,0,Molecular & Cell Biology,102,001,F,Letter Grade,F,Surv Biochem & Mobi
13,4,,,58112,Craig Miller; Michael Levine; Rebecca Heald,0,Molecular & Cell Biology,104,001,F,Letter Grade,F,Gen Genom Cell Bio
13,4,,,58151,Hiroshi Nikaido; Kathleen Collins; Qiang Zhou,0,Molecular & Cell Biology,110,001,F,Letter Grade,F,General Biochem
13,2,,,58196,David Drubin; Karsten Weis; Michael Rape,0,Molecular & Cell Biology,130A,001,F,Letter Grade,F,Cell & Systems Bio
13,1,,,58286,Ellen Robey; Gregory Barton; Laurent Coscoy,0,Molecular & Cell Biology,150,001,F,Letter Grade,F,Molecular Immunol
13,2,,,58307,Ehud Isacoff; John Ngai; Yang Dan,0,Molecular & Cell Biology,C160,001,F,Letter Grade,F,Intro To Neurobiol
13,1,,,58328,David Larue; Gian Garriga; Mu-Ming Poo; Richard Kramer; Robert Zucker,0,Molecular & Cell Biology,160L,001,F,Letter Grade,F,Neurobiology Lab
13,3,,,58337,David Presti,0,Molecular & Cell Biology,165,001,F,Letter Grade,F,Molecular Neurobiol
13,1,,,60353,Benjamin Brinner; Emily Frey,0,Music,R1B,001,F,Letter Grade,F,Reading & Writing
13,1,,,60383,Jonathan Rollefson,0,Music,26AC,001,F,Letter Grade,F,American Culture
13,1,,,60473,Michael Orland,0,Music,49B,001,F,Letter Grade,F,Musicianship
13,1,,,60482,Karen Rosenak,0,Music,50,002,F,Letter Grade,F,Musicianship
13,1,,,60497,Carla Brunet,0,Music,74,001,F,Letter Grade,F,Selected Music
13,1,,,60578,Carla Brunet,0,Music,139,001,F,Letter Grade,F,World Topics
13,2,,,60599,Doniel Wilson,0,Music,143,002,F,Letter Grade,F,Gospel Chorus
